name,price,image,link,discount,rating,reviews,price_category,value_score,phone_model,ram,storage,camera,battery,color,specification
"OUKITEL C66 Android 16 Smartphone 64MP AI Camera,6.73""HD+120Hz Display,16GB RAM+128GB/1TB ROM Phone, Gemini AI, 5000mAh Battery Phone with 18W Fast Charging, Bluetooth 5.2, 4G Dual SIM Mobile Phones, Fingerprint/Face ID/NFC/GPS - Grey",167580,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/3202914/1.jpg?9680,https://www.jumia.com.ng/oukitel-c66-android-16-smartphone-64mp-ai-camera6.73hd120hz-display16gb-ram128gb1tb-rom-phone-gemini-ai-5000mah-battery-phone-with-18w-fast-charging-bluetooth-5.2-4g-dual-sim-mobile-phones-fingerprintface-idnfcgps-grey-419202390.html,37.0,0.0,0,Medium,0.0,oukitel c66,16GB,128GB,Not Specified,5000mAh,Blue,"Android 16 Smartphone 64MP AI Camera 6.73""HD 120Hz Display RAM 128GB 1TB ROM Phone Gemini AI Battery Phone with 18W Fast Charging tooth 5.2 4G Dual SIM Mobile Phones Fingerprint Face ID NFC GPS Grey"
"OUKITEL G5 Ultra-Thin Rugged Smartphone 6300mAh 6""HD, 16GB/128GB ROM Double Camping Light,IP68/IP69K Waterproof Rugged Phone,Outdoor Android 15 Phone 13MP+5MP Camera, Dual Sim/Face ID/Fingerprint - Black",168720,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/4101914/1.jpg?3831,https://www.jumia.com.ng/oukitel-g5-ultra-thin-rugged-smartphone-6300mah-6hd-16gb128gb-rom-double-camping-lightip68ip69k-waterproof-rugged-phoneoutdoor-android-15-phone-13mp5mp-camera-dual-simface-idfingerprint-black-419101414.html,42.0,0.0,0,Medium,0.0,oukitel g5,16GB,128GB,13MP+5MP,6300mAh,Black,"Ultra Thin Rugged Smartphone 6""HD ROM Double Camping Light IP68 IP69K Waterproof Rugged Phone Outdoor Android 15 Phone Camera Dual Sim Face ID Fingerprint"
"Poco C85 6.9"" 8GB RAM / 256GB ROM Xiaomi HyperOS - Black",172185,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/4357814/1.jpg?1883,https://www.jumia.com.ng/poco-c85-6.9-8gb-ram-256gb-rom-xiaomi-hyperos-black-418753482.html,6.0,4.2,90,Medium,0.00222,poco c85,8GB,256GB,Not Specified,non,Black,"6.9"" RAM ROM Xiaomi HyperOS"
"OUKITEL C66 Android 16 Smartphone 6.73""HD, 64MP AI Camera, Gemini AI, 16GB RAM/128GB ROM, 5000mAh Phone,18W Fast Charging, Bluetooth 5.2, 4G Dual SIM Mobile Phones, Fingerprint/Face ID/NFC/GPS - Orange",173280,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/0202914/1.jpg?9375,https://www.jumia.com.ng/oukitel-c66-android-16-smartphone-6.73hd-64mp-ai-camera-gemini-ai-16gb-ram128gb-rom-5000mah-phone18w-fast-charging-bluetooth-5.2-4g-dual-sim-mobile-phones-fingerprintface-idnfcgps-orange-419202088.html,38.0,0.0,0,Medium,0.0,oukitel c66,16GB,128GB,Not Specified,5000mAh,Orange,"Android 16 Smartphone 6.73""HD 64MP AI Camera Gemini AI RAM ROM Phone 18W Fast Charging tooth 5.2 4G Dual SIM Mobile Phones Fingerprint Face ID NFC GPS Orange"
"Hmd Pulse Pro, 6.56''-HD+ 50MP Camera 8/256GB Memory-Black Ocean",174990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/6414053/1.jpg?2698,https://www.jumia.com.ng/hmd-pulse-pro-6.56-hd-50mp-camera-8256gb-memory-black-ocean-350414645.html,35.0,4.2,31,Medium,0.000768,hmd pulse,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Black,Hmd Pulse Pro 6.56'' HD 50 256GB Memory Ocean
"Samsung Galaxy A07 6.7"" 4GB RAM/ 128GB ROM Android 15 - Light Violet",175230,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/3346814/1.jpg?4810,https://www.jumia.com.ng/samsung-galaxy-a07-6.7-4gb-ram-128gb-rom-android-15-light-violet-418643317.html,3.0,5.0,2,Medium,8.6e-05,samsung galaxy a07,4GB,128GB,Not Specified,non,Unknown,"6.7"" RAM ROM Android 15 Light Violet"
"Samsung Galaxy A07 6.7"" 4GB RAM/ 128GB ROM Android 15 - Green + FREE CHARGER",175230,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/5936814/1.jpg?3209,https://www.jumia.com.ng/samsung-galaxy-a07-6.7-4gb-ram-128gb-rom-android-15-green-free-charger-418639575.html,3.0,4.3,25,Medium,0.000638,samsung galaxy a07,4GB,128GB,Not Specified,non,Green,"6.7"" RAM ROM Android 15 FREE CHARGER"
"Samsung Galaxy A07 6.7"" 4GB RAM/ 128GB ROM Android 15 Black",175230,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/3346814/1.jpg?4283,https://www.jumia.com.ng/samsung-galaxy-a07-6.7-4gb-ram-128gb-rom-android-15-black-418643302.html,3.0,4.5,4,Medium,0.000128,samsung galaxy a07,4GB,128GB,Not Specified,non,Black,"6.7"" RAM ROM Android 15"
"Samsung Galaxy A07 6.7"" 4GB RAM/ 128GB ROM Android 15 + FREE CHARGER",175230,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/5936814/1.jpg?3228,https://www.jumia.com.ng/samsung-galaxy-a07-6.7-4gb-ram-128gb-rom-android-15-free-charger-418639547.html,3.0,4.3,141,Medium,0.003485,samsung galaxy a07,4GB,128GB,Not Specified,non,Unknown,"6.7"" RAM ROM Android 15 FREE CHARGER"
"Samsung Galaxy A07 6.7"" 4GB RAM/ 128GB ROM Android 15, Light Violet",175230,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/5936814/1.jpg?3216,https://www.jumia.com.ng/samsung-galaxy-a07-6.7-4gb-ram-128gb-rom-android-15-light-violet-418639562.html,3.0,4.0,42,Medium,0.000982,samsung galaxy a07,4GB,128GB,Not Specified,non,Unknown,"6.7"" RAM ROM Android 15 Light Violet"
"Tecno  Spark 40,  6.67"",  4GB RAM/128GB ROM, 5200mAH  Battery, 45W Super Charging- Grey",175999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/2529814/1.jpg?8178,https://www.jumia.com.ng/tecno-spark-40-6.67-4gb-ram128gb-rom-5200mah-battery-45w-super-charging-grey-418925228.html,2.0,3.3,3,Medium,7.5e-05,tecno spark 40,4GB,128GB,Not Specified,5200mAh,Grey,"6.67"" RAM ROM Battery 45W Super Charging"
"Tecno  Spark 40,  6.67"",  4GB RAM/128GB ROM, 5200mAH  Battery, 45W Super Charging- Black",175999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/4880814/1.jpg?7325,https://www.jumia.com.ng/tecno-spark-40-6.67-4gb-ram128gb-rom-5200mah-battery-45w-super-charging-black-418088447.html,5.0,4.3,3,Medium,9.8e-05,tecno spark 40,4GB,128GB,Not Specified,5200mAh,Black,"6.67"" RAM ROM Battery 45W Super Charging"
"Infinix Hot 60i 6.78"" 4GB RAM/128GB ROM Android 15",178000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/6661914/1.jpg?5744,https://www.jumia.com.ng/infinix-hot-60i-6.78-4gb-ram128gb-rom-android-15-419166618.html,0.0,5.0,1,Medium,5.6e-05,infinix hot 60i,4GB,128GB,Not Specified,non,Unknown,"6.78"" RAM ROM Android 15"
XIAOMI Redmi 15C 6.9'' 8GBRAM/256GB ROM Android 15 -Midnight Black,179823,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/7916814/1.jpg?4764,https://www.jumia.com.ng/redmi-15c-6.9-8gbram256gb-rom-android-15-midnight-black-xiaomi-mpg11537492.html,5.0,4.2,1252,Medium,0.029265,XIAOMI Redmi 15C,8GB,256GB,Not Specified,non,Midnight Black,6.9'' RAM ROM Android 15 Midnight
Unknown Product,179823,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/7916814/1.jpg?4764,https://www.jumia.com.ng/redmi-15c-6.9-8gbram256gb-rom-android-15-midnight-black-xiaomi-mpg11537492.html,0.0,0.0,0,Medium,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
"Tecno POP 10 Pro (128GB ROM + 8GB RAM 4+4) – 6000mAh Battery, 18W Fast Charging, 120Hz Display, INK BLACK",179999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/4968814/1.jpg?2182,https://www.jumia.com.ng/tecno-pop-10-pro-128gb-rom-8gb-ram-44-6000mah-battery-18w-fast-charging-120hz-display-ink-black-418869435.html,10.0,5.0,1,Medium,5.6e-05,tecno pop 10 pro,8GB,128GB,Not Specified,6000mAh,Black,Pro (12 ROM RAM 4 4) – Battery 18W Fast Charging 120Hz Display INK
"Tecno SPARK 40 128GB ROM +4GB RAM  Color black  6.6 Inches Screen Display  50MP Al dual camera + 8MP front camera  5000mh,18W fast charging  4G lTE",180000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/7281814/1.jpg?4437,https://www.jumia.com.ng/tecno-spark-40-128gb-rom-4gb-ram-color-black-6.6-inches-screen-display-50mp-al-dual-camera-8mp-front-camera-5000mh18w-fast-charging-4g-lte-418182787.html,0.0,4.3,3,Medium,9.6e-05,tecno spark 40,4GB,128GB,dual camera,non,Black,ROM RAM Color 6.6 Inches Screen Display 50MP Al 8MP front camera 5000mh 18W fast charging 4G lTE
"Redmi 15C 128GB ROM + 4GB RAM, 6.9"" Display, 6000mAh, 33W Fast Charge",180000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/7424914/1.jpg?5655,https://www.jumia.com.ng/redmi-15c-128gb-rom-4gb-ram-6.9-display-6000mah-33w-fast-charge-419424795.html,0.0,0.0,0,Medium,0.0,redmi 15c,4GB,128GB,Not Specified,6000mAh,Red,"ROM RAM 6.9"" Display 33W Fast Charge"
Infinix Hot60i 128GB ROM+4GB RAM   6.7 Inches Screen Display   50MP rear camera +8MP  front   5160mah battery capacity   4G network   7.7mm slim frame.,180000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/1474814/1.jpg?3383,https://www.jumia.com.ng/infinix-hot60i-128gb-rom4gb-ram-6.7-inches-screen-display-50mp-rear-camera-8mp-front-5160mah-battery-capacity-4g-network-7.7mm-slim-frame.-418474144.html,14.0,3.0,2,Medium,5e-05,infinix hot60i,4GB,128GB,Not Specified,5160mAh,Unknown,ROM RAM 6.7 Inches Screen Display 50MP rear camera 8MP front battery capacity 4G network 7.7mm slim frame.
"Redmi  15C - 6.9"" 4GB RAM+ 128GB ROM ANDROID 15 - Dual Sim - 4G LTE - 6000mAh -MINT GREEN",180000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/8223914/1.jpg?1099,https://www.jumia.com.ng/redmi-15c-6.9-4gb-ram-128gb-rom-android-15-dual-sim-4g-lte-6000mah-mint-green-419322842.html,0.0,0.0,0,Medium,0.0,redmi 15c,4GB,128GB,Not Specified,6000mAh,Green,"6.9"" RAM ROM ANDROID 15 Dual Sim 4G LTE MINT GREEN"
"Samsung Galaxy S8 Single Sim 5.8"" 4G LTE 64/4GB 3000mAh-black",180000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/5629314/1.jpg?9424,https://www.jumia.com.ng/samsung-galaxy-s8-single-sim-5.8-4g-lte-644gb-3000mah-black-413926555.html,0.0,0.0,0,Medium,0.0,samsung galaxy s8,NOT SPECIFIED,NOT SPECIFIED,Not Specified,3000mAh,Black,"Single Sim 5.8"" 4G LTE 64 4GB"
XIAOMI Redmi 14C 6.88'' 8GB RAM + 256GB ROM Android 12- Black,180500,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/2636373/1.jpg?6189,https://www.jumia.com.ng/xiaomi-redmi-14c-6.88-8gb-ram-256gb-rom-android-12-black-373636218.html,0.0,0.0,0,Medium,0.0,XIAOMI Redmi 14C,8GB,256GB,Not Specified,non,Black,6.88'' RAM ROM Android 12
Unknown Product,180804,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/1669193/1.jpg?5412,https://www.jumia.com.ng/hmd-pulse-pro-6.56-256gb8gb-4g-dual-sim-5000mah-black-391966126.html,0.0,0.0,0,Medium,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
"Hmd Pulse Pro 6.56"" (256GB/8GB) 4G Dual SIM, 5000mAh - Black",180804,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/1669193/1.jpg?5412,https://www.jumia.com.ng/hmd-pulse-pro-6.56-256gb8gb-4g-dual-sim-5000mah-black-391966126.html,29.0,3.3,11,Medium,0.000219,hmd pulse pro,8GB,256GB,Not Specified,5000mAh,Black,"Hmd .56"" (256GB 8GB) 4G Dual SIM"
"OUKITEL C62 Dual Screen Smartphone 16GB RAM/128GB ROM 5150mAh Long Battery Android 15 6.88"" 90Hz + 1.81"" Screen, Dual SIM, 13MP Cam Phone - Budget King for Africa",180810,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/5875814/1.jpg?4069,https://www.jumia.com.ng/oukitel-c62-dual-screen-smartphone-16gb-ram128gb-rom-5150mah-long-battery-android-15-6.88-90hz-1.81-screen-dual-sim-13mp-cam-phone-budget-king-for-africa-418578528.html,16.0,3.3,18,Medium,0.000347,oukitel c62,16GB,128GB,Not Specified,5150mAh,Unknown,"Dual Screen Smartphone RAM ROM Long Battery Android 15 6.88"" 90Hz 1.81"" Screen Dual SIM 13MP Cam Phone Budget King for Africa"
"Poco C85-6.9"",256GB/8GB,50MP/8MP,4G,Dual SIM,Fingerprint,6000mAh-Black",184999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/7557814/1.jpg?9219,https://www.jumia.com.ng/poco-c85-6.9256gb8gb50mp8mp4gdual-simfingerprint6000mah-black-418755708.html,1.0,0.0,0,Medium,0.0,poco c85,8GB,256GB,Not Specified,6000mAh,Black,"6.9"" 256GB 8GB 50MP 8MP 4G Dual SIM Fingerprint"
XIAOMI Redmi 14C 6.88'' 8GB RAM/256GB ROM,185000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/5673914/1.jpg?1328,https://www.jumia.com.ng/xiaomi-redmi-14c-6.88-8gb-ram256gb-rom-419376587.html,0.0,0.0,0,Medium,0.0,XIAOMI Redmi 14C,8GB,256GB,Not Specified,non,Red,6.88'' RAM ROM
Infinix Hot60i 128GB ROM +4GB RAM  5160 battery capacity 4G network 6.7 inches screen display  50MP +8mp camera  Side fingerprint  4G network.,185000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/2474814/1.jpg?4583,https://www.jumia.com.ng/infinix-hot60i-128gb-rom-4gb-ram-5160-battery-capacity-4g-network-6.7-inches-screen-display-50mp-8mp-camera-side-fingerprint-4g-network.-418474210.html,12.0,4.0,1,Medium,4.3e-05,infinix hot60i,4GB,128GB,Not Specified,non,Unknown,ROM RAM 5160 battery capacity 4G network 6.7 inches screen display 50MP 8mp camera Side fingerprint 4G network.
"Samsung Galaxy S8 4GB RAM,64GB ROM 4G LTE Smartphone - BLACK",185000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/9054604/1.jpg?5882,https://www.jumia.com.ng/samsung-galaxy-s8-4gb-ram64gb-rom-4g-lte-smartphone-black-406450910.html,0.0,0.0,0,Medium,0.0,samsung galaxy s8,4GB,64GB,Not Specified,non,Black,RAM 6 ROM 4G LTE Smartphone
"Realme C71-6.67"",6/128GB,50MP/5MP,Android,6000mAh-Forest Owl",185099,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/8756814/1.jpg?0813,https://www.jumia.com.ng/realme-c71-6.676128gb50mp5mpandroid6000mah-forest-owl-418657893.html,1.0,4.8,6,Medium,0.000182,realme c71,NOT SPECIFIED,NOT SPECIFIED,Not Specified,6000mAh,Unknown,"6.67"" 6 128GB 50MP 5MP Android Forest Owl"
"Realme C71-6.67"",6/128GB,50MP/5MP,Android,6000mAh-White Swan",185099,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/9756814/1.jpg?1147,https://www.jumia.com.ng/realme-c71-6.676128gb50mp5mpandroid6000mah-white-swan-418657905.html,1.0,3.8,5,Medium,0.000123,realme c71,NOT SPECIFIED,NOT SPECIFIED,Not Specified,6000mAh,White,"6.67"" 6 128GB 50MP 5MP Android Swan"
"Infinix Hot 60i 6.78"" 4GB RAM/128GB ROM Android 15- Black",188600,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/2475814/1.jpg?3503,https://www.jumia.com.ng/infinix-hot-60i-6.78-4gb-ram128gb-rom-android-15-black-418574290.html,36.0,0.0,0,Medium,0.0,infinix hot 60i,4GB,128GB,Not Specified,non,Black,"6.78"" RAM ROM Android 15"
"Poco M7 , 6.9"" 6GB RAM / 128GB ROM - Black +free gift",189762,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/7838814/1.jpg?8711,https://www.jumia.com.ng/poco-m7-6.9-6gb-ram-128gb-rom-black-free-gift-418838735.html,7.0,4.1,28,Medium,0.000627,poco m7,6GB,128GB,Not Specified,non,Black,"6.9"" RAM ROM free gift"
SPARK tecnoSpark 40 Smart Phone With 128GB ROM & 4GB RAM TITANIUM GREY,189999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/5646814/1.jpg?0870,https://www.jumia.com.ng/tecnospark-40-smart-phone-with-128gb-rom-4gb-ram-spark-mpg11470209.html,24.0,0.0,0,Medium,0.0,spark tecnospark 40 smart phone with,4GB,128GB,Not Specified,non,Titanium,Smart Phone With ROM & RAM TITANIUM
"Infinix Hot 60i 6.78"" 4GB RAM/128GB ROM Android 15 SILVER",189999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/8416814/1.jpg?7917,https://www.jumia.com.ng/infinix-hot-60i-6.78-4gb-ram128gb-rom-android-15-silver-418614867.html,37.0,4.5,2,Medium,7.1e-05,infinix hot 60i,4GB,128GB,Not Specified,non,Silver,"6.78"" RAM ROM Android 15"
"Infinix Hot 60i 6.78"" 4GB (up to 8GB) RAM 128GB ROM 5160MAH Battery Android 15",190000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/5085814/1.jpg?3547,https://www.jumia.com.ng/hot-60i-6.78-4gb-up-to-8gb-ram-128gb-rom-5160mah-battery-android-15-infinix-mpg11492565.html,3.0,4.0,6,Medium,0.000147,infinix hot 60i,4GB,128GB,Not Specified,5160mAh,Unknown,"6.78"" 4GB (up to 8GB) RAM ROM Battery Android 15"
"Doogee Local Stock Note58 6.75"" iPhone-Style 5G gaming phone, 8-Core Processor, Real 8GB+128GB (2TB Expandable), 16MP+8MP Google AI Lens, 6250mAh Large Battery, FaceUnlock/NFC, Android 16, Black",191912,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/2541914/1.jpg?7829,https://www.jumia.com.ng/doogee-local-stock-note58-6.75-iphone-style-5g-gaming-phone-8-core-processor-real-8gb128gb-2tb-expandable-16mp8mp-google-ai-lens-6250mah-large-battery-faceunlocknfc-android-16-black-419145223.html,74.0,4.4,5,Medium,0.000138,doogee local stock note58,8GB,128GB,16MP+8MP,6250mAh,Black,"Doogee Local 6.75"" iPhone Style 5G gaming phone 8 Core Processor Real 12 (2TB Expandable) Google AI Lens Large Battery FaceUnlock NFC Android 16"
"Doogee Note 58, Android 16 Unlocked Smartphone 32GB (8GB+24GB)+128GB / 2TB Expandable Storage, 6.6"" HD+ 90Hz Display, 6250mAh Battery, 4G Dual SIM Unlocked Phone, Widevine L1 / NFC / OTG / Face Unlock, Black",192657,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/5938814/1.jpg?3227,https://www.jumia.com.ng/doogee-note-58-android-16-unlocked-smartphone-32gb-8gb24gb128gb-2tb-expandable-storage-6.6-hd-90hz-display-6250mah-battery-4g-dual-sim-unlocked-phone-widevine-l1-nfc-otg-face-unlock-black-418839525.html,55.0,4.5,2,Medium,7e-05,doogee note,8GB,24GB,Not Specified,6250mAh,Black,"Android 16 Unlocked Smartphone 32GB ( ) 12 2TB Expandable Storage 6.6"" HD 90Hz Display Battery 4G Dual SIM Unlocked Phone Widevine L1 NFC OTG Face Unlock"
"AGM H6 Leather Ultra-Thin Rugged Smartphone 6.6"" 16GB RAM/256GB Android 13 NFC - Orange",193750,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/2879872/1.jpg?7107,https://www.jumia.com.ng/agm-h6-leather-ultra-thin-rugged-smartphone-6.6-16gb-ram256gb-android-13-nfc-orange-278978279.html,38.0,4.2,22,Medium,0.000499,agm h6 leather,16GB,256GB,Not Specified,non,Orange,"Leather Ultra Thin Rugged Smartphone 6.6"" RAM 256GB Android 13 NFC"
"Doogee Note 58, Android 16 Unlocked Smartphone 32GB(8GB+24GB)+128GB / 2TB Expandable Storage, 6.6"" HD+ 90Hz Display, 6250mAh Battery, 4G Dual SIM Unlocked Phone, Widevine L1 / NFC / OTG / Face Unlock Silver",194147,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/6938814/1.jpg?9147,https://www.jumia.com.ng/doogee-note-58-android-16-unlocked-smartphone-32gb8gb24gb128gb-2tb-expandable-storage-6.6-hd-90hz-display-6250mah-battery-4g-dual-sim-unlocked-phone-widevine-l1-nfc-otg-face-unlock-silver-418839632.html,55.0,3.0,1,Medium,3.1e-05,doogee note,8GB,24GB,Not Specified,6250mAh,Silver,"Android 16 Unlocked Smartphone 32GB( ) 12 2TB Expandable Storage 6.6"" HD 90Hz Display Battery 4G Dual SIM Unlocked Phone Widevine L1 NFC OTG Face Unlock"
"Infinix HOT 50i - 6.7"" (128GB/4+4GB) 4G Dual SIM - 48MP - Fingerprint - 5000mAh",195730,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/4402214/1.jpg?5892,https://www.jumia.com.ng/infinix-hot-50i-6.7-128gb44gb-4g-dual-sim-48mp-fingerprint-5000mah-412204493.html,0.0,5.0,1,Medium,5.1e-05,infinix hot 50i,4GB + 4GB,NOT SPECIFIED,Not Specified,5000mAh,Unknown,"6.7"" (128GB 4 4GB) 4G Dual SIM 48MP Fingerprint"
"OUKITEL C69 Smartphone 7.2""HD+ 120Hz, 6000mAh, 64MP Camera, 128GB/16GB RAM, 18W Fast Charging, Android 15 Mobile Phone,Dual 4G SIM/NFC/Fingerprint/Face ID/GPS/BT5.0 - Blue",196080,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/8101914/1.jpg?8559,https://www.jumia.com.ng/oukitel-c69-smartphone-7.2hd-120hz-6000mah-64mp-camera-128gb16gb-ram-18w-fast-charging-android-15-mobile-phonedual-4g-simnfcfingerprintface-idgpsbt5.0-blue-419101839.html,24.0,5.0,1,Medium,5.1e-05,oukitel c69,28GB,16GB,Not Specified,6000mAh,Blue,"Smartphone 7.2""HD 120Hz 64MP Camera 1 RAM 18W Fast Charging Android 15 Mobile Phone Dual 4G SIM NFC Fingerprint Face ID GPS BT5.0"
"OUKITEL C69 Smartphone 6000mAh,7.2""HD+120Hz Display, 64MP Camera, 128GB/16GB(4GB+12GB) RAM Mobile Phone, 18W Fast Charging, Android 15 Phones,Dual 4G SIM/NFC/Fingerprint/Face ID/BT5.0 - Gold",196080,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/3101914/1.jpg?0467,https://www.jumia.com.ng/oukitel-c69-smartphone-6000mah7.2hd120hz-display-64mp-camera-128gb16gb4gb12gb-ram-mobile-phone-18w-fast-charging-android-15-phonesdual-4g-simnfcfingerprintface-idbt5.0-gold-419101397.html,24.0,4.8,5,Medium,0.000147,oukitel c69,28GB,16GB,Not Specified,6000mAh,Gold,"Smartphone 7.2""HD 120Hz Display 64MP Camera 1 (4GB 12GB) RAM Mobile Phone 18W Fast Charging Android 15 Phones Dual 4G SIM NFC Fingerprint Face ID BT5.0"
XIAOMI Redmi 15 6.9'' 6GBRAM/128GB ROM Android 15 - Black,196329,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/1987814/1.jpg?1822,https://www.jumia.com.ng/xiaomi-redmi-15-6.9-6gbram128gb-rom-android-15-black-418789160.html,4.0,4.5,99,Medium,0.002292,xiaomi redmi 15 6.9'',6GB,128GB,Not Specified,non,Black,6.9'' RAM ROM Android 15
"XIAOMI Redmi 15C-6.9"",8GB/256GB,Android 15,50MP/8MP,Dual Sim,6000mAh-Mightnight Black",199899,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/9067814/1.jpg?0259,https://www.jumia.com.ng/xiaomi-redmi-15c-6.98gb256gbandroid-1550mp8mpdual-sim6000mah-mightnight-black-418760985.html,1.0,5.0,2,Medium,7.5e-05,xiaomi redmi 15c,8GB,256GB,Not Specified,6000mAh,Black,"6.9"" Android 15 50MP 8MP Dual Sim Mightnight"
"Samsung  Galaxy A07 6.7"" 6GB RAM 128GB ROM Android 15 Dual SIM - Light Violet",200000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/2397814/1.jpg?5169,https://www.jumia.com.ng/samsung-galaxy-a07-6.7-6gb-ram-128gb-rom-android-15-dual-sim-light-violet-418793260.html,0.0,5.0,1,Medium,5e-05,samsung galaxy a07,6GB,128GB,Not Specified,non,Unknown,"6.7"" RAM ROM Android 15 Dual SIM Light Violet"
